爱国村,ai'guo'cun
紫荆东路,zi'jing'dong'lu
紫荆南路,zi'jing'nan'lu
紫荆树,zi'jing'shu
紫荆西路,zi'jing'xi'lu
紫荆巷,zi'jing'xiang
字库街,zi'ku'jie
子林村,zi'lin'cun
紫泉街,zi'quan'jie
紫杉路,zi'shan'lu
紫藤路,zi'teng'lu
梓潼街,zi'tong'jie
梓潼桥西街,zi'tong'qiao'xi'jie
梓潼桥正街,zi'tong'qiao'zheng'jie
紫薇东路,zi'wei'dong'lu
紫薇西路,zi'wei'xi'lu
子云,zi'yun
子云路东二巷,zi'yun'lu'dong'er'xiang
子云路东三巷,zi'yun'lu'dong'san'xiang
子云路东四巷,zi'yun'lu'dong'si'xiang
子云路东一巷,zi'yun'lu'dong'yi'xiang
子云路西二巷,zi'yun'lu'xi'er'xiang
子云路西三巷,zi'yun'lu'xi'san'xiang
子云路西四巷,zi'yun'lu'xi'si'xiang
子云路西一巷,zi'yun'lu'xi'yi'xiang
紫竹北街,zi'zhu'bei'jie
紫竹北路,zi'zhu'bei'lu
紫竹东街,zi'zhu'dong'jie
紫竹南二街,zi'zhu'nan'er'jie
紫竹南一街,zi'zhu'nan'yi'jie
紫竹西街,zi'zhu'xi'jie
紫竹中路,zi'zhu'zhong'lu
总府街,zong'fu'jie
总府路,zong'fu'lu
棕杠子桥,zong'gang'zi'qiao
棕南东街,zong'nan'dong'jie
棕南西街,zong'nan'xi'jie
棕南正街,zong'nan'zheng'jie
棕树村,zong'shu'cun
棕树十街坊,zong'shu'shi'jie'fang
棕苑巷,zong'yuan'xiang
棕竹街,zong'zhu'jie
棕竹巷,zong'zhu'xiang
邹家大院子,zou'jia'da'yuan'zi
走马街,zou'ma'jie
走马岭,zou'ma'ling
左岸花都,zuo'an'hua'du
左家院子,zuo'jia'yuan'zi
