阿坝,a'ba
登机桥,deng'ji'qiao
登机梯,deng'ji'ti
等级战备,deng'ji'zhan'bei
等级战斗,deng'ji'zhan'dou
等级转换,deng'ji'zhuan'huan
登舰,deng'jian
登舰引导,deng'jian'yin'dao
等角,deng'jiao
等距,deng'ju
等离子,deng'li'zi
等离子枪,deng'li'zi'qiang
登临,deng'lin
登临行动,deng'lin'xing'dong
登临演习,deng'lin'yan'xi
登陆,deng'lu
登陆编队,deng'lu'bian'dui
登陆兵,deng'lu'bing
登陆兵团,deng'lu'bing'tuan
登陆駁,deng'lu'bo
登陆部队,deng'lu'bu'dui
登陆场,deng'lu'chang
登陆冲击,deng'lu'chong'ji
登陆地段,deng'lu'di'duan
登陆地域,deng'lu'di'yu
登陆点,deng'lu'dian
登陆渡河,deng'lu'du'he
登陆队形,deng'lu'dui'xing
登陆工具,deng'lu'gong'ju
登陆基地,deng'lu'ji'di
登陆计划,deng'lu'ji'hua
登陆集团,deng'lu'ji'tuan
登陆舰,deng'lu'jian
登陆舰艇,deng'lu'jian'ting
登陆阶段,deng'lu'jie'duan
登陆模式,deng'lu'mo'shi
登陆平台舰,deng'lu'ping'tai'jian
登陆器材,deng'lu'qi'cai
登陆企图,deng'lu'qi'tu
登陆时机,deng'lu'shi'ji
登陆输送,deng'lu'shu'song
登陆水域,deng'lu'shui'yu
登陆顺序,deng'lu'shun'xu
登陆滩头,deng'lu'tan'tou
登陆条件,deng'lu'tiao'jian
登陆艇,deng'lu'ting
登陆突击,deng'lu'tu'ji
登陆演习,deng'lu'yan'xi
登陆一方,deng'lu'yi'fang
登陆运输,deng'lu'yun'shu
登陆战,deng'lu'zhan
登陆战役,deng'lu'zhan'yi
登陆之敌,deng'lu'zhi'di
登陆作战,deng'lu'zuo'zhan
邓尼兹,deng'ni'zi
等偏线,deng'pian'xian
等齐斜面,deng'qi'xie'mian
等强,deng'qiang
等强信号,deng'qiang'xin'hao
登上,deng'shang
等深距,deng'shen'ju
等深线,deng'shen'xian
邓世昌,deng'shi'chang
等速射,deng'su'she
灯塔,deng'ta
登滩艇,deng'tan'ting
等条件,deng'tiao'jian
等温线,deng'wen'xian
邓仙活动,deng'xian'huo'dong
等弦机翼,deng'xian'ji'yi
邓县战役,deng'xian'zhan'yi
等效模拟,deng'xiao'mo'ni
邓小平,deng'xiao'ping
等信号区,deng'xin'hao'qu
等压线,deng'ya'xian
等盐度线,deng'yan'du'xian
邓愈,deng'yu
邓禹,deng'yu
登月舱,deng'yue'cang
等仗打完了,deng'zhang'da'wan'le
等值线,deng'zhi'xian
灯桩,deng'zhuang
邓子恢,deng'zi'hui
邓子龙,deng'zi'long
堤岸,di'an
敌岸,di'an
低岸线,di'an'xian
地靶,di'ba
第八路军,di'ba'lu'jun
底板,di'ban
地堡,di'bao
地爆连,di'bao'lian
地爆试验,di'bao'shi'yan
地爆站,di'bao'zhan
敌被迫,di'bei'po
敌必经之路,di'bi'jing'zhi'lu
底边,di'bian
敌变我变,di'bian'wo'bian
地标,di'biao
地标导航,di'biao'dao'hang
地标领航,di'biao'ling'hang
地表面,di'biao'mian
地表效应,di'biao'xiao'ying
地表性质,di'biao'xing'zhi
敌兵力,di'bing'li
地波,di'bo
地波传播,di'bo'chuan'bo
敌步兵,di'bu'bing
底部喷气,di'bu'pen'qi
底舱,di'cang
低层,di'ceng
低潮,di'chao
低潮面,di'chao'mian
敌城堡,di'cheng'bao
敌冲击,di'chong'ji
地处要冲,di'chu'yao'chong
敌船,di'chuan
敌船队,di'chuan'dui
地磁,di'ci
地磁偏差,di'ci'pian'cha
地磁扰动,di'ci'rao'dong
地磁学,di'ci'xue
地磁仪,di'ci'yi
地带,di'dai
地道,di'dao
敌岛,di'dao
地道爆破,di'dao'bao'po
地道工事,di'dao'gong'shi
地道网,di'dao'wang
地道战,di'dao'zhan
敌岛侦察,di'dao'zhen'cha
敌登陆,di'deng'lu
敌登陆点,di'deng'lu'dian
低地,di'di
地地,di'di
地地导弹,di'di'dao'dan
地地战略,di'di'zhan'lue
地地战术,di'di'zhan'shu
低毒,di'du
地段,di'duan
地段护航,di'duan'hu'hang
地段简图,di'duan'jian'tu
地段界限,di'duan'jie'xian
敌对,di'dui
地对地,di'dui'di
地对空,di'dui'kong
敌对势力,di'dui'shi'li
敌对双方,di'dui'shuang'fang
第二波,di'er'bo
第二步任务,di'er'bu'ren'wu
第二次,di'er'ci
第二次战役,di'er'ci'zhan'yi
第二代,di'er'dai
第二代理人,di'er'dai'li'ren
第二道防线,di'er'dao'fang'xian
第二岛链,di'er'dao'lian
第二发,di'er'fa
第二方面军,di'er'fang'mian'jun
第二防御,di'er'fang'yu
第二飞行,di'er'fei'xing
第二航次,di'er'hang'ci
第二级,di'er'ji
第二军医,di'er'jun'yi
第二类部队,di'er'lei'bu'dui
第二列,di'er'lie
第二炮兵,di'er'pao'bing
第二批,di'er'pi
第二师,di'er'shi
第二十五军,di'er'shi'wu'jun
第二梯队,di'er'ti'dui
第二野战军,di'er'ye'zhan'jun
第二战场,di'er'zhan'chang
第二战区,di'er'zhan'qu
第二阵地,di'er'zhen'di
第二纵队,di'er'zong'dui
敌反坦克,di'fan'tan'ke
敌方,di'fang
敌方兵力,di'fang'bing'li
地方部队,di'fang'bu'dui
地方党委,di'fang'dang'wei
地方建制,di'fang'jian'zhi
地方军,di'fang'jun
地方科技,di'fang'ke'ji
敌方雷达,di'fang'lei'da
地方民兵,di'fang'min'bing
敌方目标,di'fang'mu'biao
敌方人员,di'fang'ren'yuan
地方入伍,di'fang'ru'wu
敌方上空,di'fang'shang'kong
地方时,di'fang'shi
敌防守,di'fang'shou
敌防坦克,di'fang'tan'ke
地方通信,di'fang'tong'xin
地方武装,di'fang'wu'zhuang
敌防线,di'fang'xian
地方性,di'fang'xing
敌防御,di'fang'yu
敌防御纵深,di'fang'yu'zong'shen
地方政府,di'fang'zheng'fu
地方政权,di'fang'zheng'quan
地方资源,di'fang'zi'yuan
低飞,di'fei
低飞性能,di'fei'xing'neng
敌封锁线,di'feng'suo'xian
地幅,di'fu
敌辐射袭击,di'fu'she'xi'ji
敌概况,di'gai'kuang
敌港,di'gang
地官,di'guan
敌观察,di'guan'cha
敌国,di'guo
帝国军人,di'guo'jun'ren
帝国主义,di'guo'zhu'yi
敌海上,di'hai'shang
低耗,di'hao
敌后,di'hou
敌后发展,di'hou'fa'zhan
敌后方,di'hou'fang
敌后工作,di'hou'gong'zuo
敌后观察,di'hou'guan'cha
敌后活动,di'hou'huo'dong
敌后机动,di'hou'ji'dong
敌后武工队,di'hou'wu'gong'dui
敌后游击,di'hou'you'ji
敌后战场,di'hou'zhan'chang
敌后侦察,di'hou'zhen'cha
敌后侦察组,di'hou'zhen'cha'zu
敌后作战,di'hou'zuo'zhan
敌化学,di'hua'xue
底火,di'huo
敌火,di'huo
敌火封锁,di'huo'feng'suo
敌火力,di'huo'li
敌火力威胁,di'huo'li'wei'xie
敌火下,di'huo'xia
底火药,di'huo'yao
地极,di'ji
敌机,di'ji
敌机场,di'ji'chang
敌基地,di'ji'di
敌机距离,di'ji'ju'li
敌机群,di'ji'qun
地籍图,di'ji'tu
低级炸药,di'ji'zha'yao
低架桥,di'jia'qiao
敌舰,di'jian
敌舰船,di'jian'chuan
递减率,di'jian'lv
抵肩射击,di'jian'she'ji
敌舰艇,di'jian'ting
低角,di'jiao
地角,di'jiao
低界,di'jie
敌进,di'jin
敌进攻,di'jin'gong
抵近攻击,di'jin'gong'ji
抵近观察,di'jin'guan'cha
抵近目标,di'jin'mu'biao
抵近射击,di'jin'she'ji
递进式,di'jin'shi
抵近滩头,di'jin'tan'tou
地进行,di'jin'xing
抵近侦察,di'jin'zhen'cha
地境,di'jing
敌境,di'jing
敌军,di'jun
敌军的,di'jun'de
敌军人马,di'jun'ren'ma
敌军位置,di'jun'wei'zhi
抵抗,di'kang
抵抗地带,di'kang'di'dai
抵抗力量,di'kang'li'liang
抵抗能力,di'kang'neng'li
抵抗侵略,di'kang'qin'lue
抵抗运动,di'kang'yun'dong
抵抗阵地,di'kang'zhen'di
抵抗政策,di'kang'zheng'ce
低空,di'kong
地空,di'kong
地空导弹,di'kong'dao'dan
低空飞行,di'kong'fei'xing
低空攻击,di'kong'gong'ji
地空火力,di'kong'huo'li
敌空降,di'kong'jiang
敌空降兵,di'kong'jiang'bing
低空救生,di'kong'jiu'sheng
低空控制,di'kong'kong'zhi
低空雷达,di'kong'lei'da
地空力量,di'kong'li'liang
地空立体,di'kong'li'ti
低空猎手,di'kong'lie'shou
低空盲区,di'kong'mang'qu
低空目标,di'kong'mu'biao
低空扫射,di'kong'sao'she
地控手,di'kong'shou
地空通信,di'kong'tong'xin
低空突防,di'kong'tu'fang
敌空袭,di'kong'xi
低空袭击,di'kong'xi'ji
地空协同,di'kong'xie'tong
低空性能,di'kong'xing'neng
低空云层,di'kong'yun'ceng
敌寇,di'kou
底宽,di'kuan
蒂朗海峡,di'lang'hai'xia
地雷,di'lei
地雷爆破,di'lei'bao'po
地雷场,di'lei'chang
敌雷达,di'lei'da
地雷密度,di'lei'mi'du
地雷炮,di'lei'pao
敌雷炮,di'lei'pao
地雷群,di'lei'qun
地雷销毁,di'lei'xiao'hui
地雷战,di'lei'zhan
地理特点,di'li'te'dian
地理图,di'li'tu
地理位置,di'li'wei'zhi
地理学,di'li'xue
地理要素,di'li'yao'su
地理影像,di'li'ying'xiang
地理坐标,di'li'zuo'biao
第六代战争,di'liu'dai'zhan'zheng
第六分队,di'liu'fen'dui
第六师,di'liu'shi
地貌,di'mao
地貌起伏,di'mao'qi'fu
地貌情况,di'mao'qing'kuang
地貌碎部,di'mao'sui'bu
地貌特征,di'mao'te'zheng
地貌图,di'mao'tu
地貌学,di'mao'xue
地面,di'mian
地面标识,di'mian'biao'zhi
地面波,di'mian'bo
地面部队,di'mian'bu'dui
地面传感器,di'mian'chuan'gan'qi
地面待命,di'mian'dai'ming
地面导弹,di'mian'dao'dan
地面导航,di'mian'dao'hang
地面点高程,di'mian'dian'gao'cheng
地面电子,di'mian'dian'zi
地面发射,di'mian'fa'she
地面反射,di'mian'fan'she
地面反坦克,di'mian'fan'tan'ke
地面防空,di'mian'fang'kong
地面防御,di'mian'fang'yu
地面分水线,di'mian'fen'shui'xian
地面风,di'mian'feng
地面辅助台,di'mian'fu'zhu'tai
地面高程,di'mian'gao'cheng
地面观察哨,di'mian'guan'cha'shao
地面观察所,di'mian'guan'cha'suo
地面核爆炸,di'mian'he'bao'zha
地面和海上,di'mian'he'hai'shang
地面轰炸,di'mian'hong'zha
地面或空中,di'mian'huo'kong'zhong
地面火力,di'mian'huo'li
地面机动,di'mian'ji'dong
地面激光,di'mian'ji'guang
地面控制,di'mian'kong'zhi
地面快速,di'mian'kuai'su
地面雷达,di'mian'lei'da
地面盲区,di'mian'mang'qu
地面目标,di'mian'mu'biao
地面能见度,di'mian'neng'jian'du
地面炮,di'mian'pao
地面炮兵,di'mian'pao'bing
地面气象,di'mian'qi'xiang
地面染毒,di'mian'ran'du
地面热像仪,di'mian're'xiang'yi
地面上的,di'mian'shang'de
地面设备,di'mian'she'bei
地面事故,di'mian'shi'gu
地面试验,di'mian'shi'yan
地面受染,di'mian'shou'ran
地面梯队,di'mian'ti'dui
地面天气,di'mian'tian'qi
地面袭击,di'mian'xi'ji
地面效应,di'mian'xiao'ying
地面询问机,di'mian'xun'wen'ji
地面压制,di'mian'ya'zhi
地面遥感,di'mian'yao'gan
地面引导,di'mian'yin'dao
地面运动,di'mian'yun'dong
地面战,di'mian'zhan
地面站,di'mian'zhan
地面战斗,di'mian'zhan'dou
地面战争,di'mian'zhan'zheng
地面障碍,di'mian'zhang'ai
地面照明,di'mian'zhao'ming
地面照射,di'mian'zhao'she
地面侦察,di'mian'zhen'cha
地面指挥,di'mian'zhi'hui
地面指令,di'mian'zhi'ling
地面作战,di'mian'zuo'zhan
地名代号,di'ming'dai'hao
低目标,di'mu'biao
敌目标,di'mu'biao
低能见度,di'neng'jian'du
第聂伯河,di'nie'bo'he
底盘,di'pan
地炮,di'pao
敌炮,di'pao
敌炮火,di'pao'huo
地炮群,di'pao'qun
敌炮射程,di'pao'she'cheng
地炮师,di'pao'shi
地炮阵地,di'pao'zhen'di
地炮指挥,di'pao'zhi'hui
敌疲我打,di'pi'wo'da
地平,di'ping
砥平里之战,di'ping'li'zhi'zhan
地平线,di'ping'xian
地平仪,di'ping'yi
第七军,di'qi'jun
第七军团,di'qi'jun'tuan
第七旅,di'qi'lv
第七师,di'qi'shi
第七纵队,di'qi'zong'dui
敌前,di'qian
抵前爆破,di'qian'bao'po
敌前登陆,di'qian'deng'lu
敌前喊话,di'qian'han'hua
敌潜艇,di'qian'ting
敌前沿,di'qian'yan
低强度,di'qiang'du
敌强我弱,di'qiang'wo'ruo
敌侨,di'qiao
地勤,di'qin
地勤人员,di'qin'ren'yuan
地勤战士,di'qin'zhan'shi
地勤支持,di'qin'zhi'chi
地勤组,di'qin'zu
敌情,di'qing
敌情报告,di'qing'bao'gao
敌情不明,di'qing'bu'ming
敌情顾虑,di'qing'gu'lv
敌情观念,di'qing'guan'nian
敌情判断,di'qing'pan'duan
敌情通报,di'qing'tong'bao
敌情图,di'qing'tu
敌情威胁,di'qing'wei'xie
敌情研究,di'qing'yan'jiu
敌情侦察,di'qing'zhen'cha
地球,di'qiu
地球磁极,di'qiu'ci'ji
地球同步,di'qiu'tong'bu
地球物理,di'qiu'wu'li
地球资源,di'qiu'zi'yuan
地球自转,di'qiu'zi'zhuan
地区,di'qu
敌区,di'qu
地区霸主,di'qu'ba'zhu
地区防空,di'qu'fang'kong
地区防御,di'qu'fang'yu
敌区上空,di'qu'shang'kong
地区稳定,di'qu'wen'ding
地区性,di'qu'xing
地区训练,di'qu'xun'lian
地区战斗,di'qu'zhan'dou
敌群,di'qun
敌人,di'ren
敌人编制,di'ren'bian'zhi
敌人部署,di'ren'bu'shu
敌人重围,di'ren'chong'wei
敌人的,di'ren'de
敌人的防御,di'ren'de'fang'yu
敌人的封锁,di'ren'de'feng'suo
敌人的进攻,di'ren'de'jin'gong
敌人的态势,di'ren'de'tai'shi
敌人的位置,di'ren'de'wei'zhi
敌人的纵深,di'ren'de'zong'shen
敌人封锁,di'ren'feng'suo
敌人封锁线,di'ren'feng'suo'xian
敌人合围,di'ren'he'wei
敌人后方,di'ren'hou'fang
敌人火力,di'ren'huo'li
敌人机动,di'ren'ji'dong
敌人来袭,di'ren'lai'xi
敌人目标,di'ren'mu'biao
敌人气焰,di'ren'qi'yan
敌人守防,di'ren'shou'fang
敌人退却,di'ren'tui'que
敌人威胁,di'ren'wei'xie
敌人袭击,di'ren'xi'ji
敌人行动,di'ren'xing'dong
敌人翼侧,di'ren'yi'ce
敌人侦察,di'ren'zhen'cha
第三次,di'san'ci
第三次战役,di'san'ci'zhan'yi
第三代,di'san'dai
第三代理人,di'san'dai'li'ren
第三道防线,di'san'dao'fang'xian
第三发,di'san'fa
第三方插手,di'san'fang'cha'shou
第三级,di'san'ji
敌伞降兵,di'san'jiang'bing
第三军医,di'san'jun'yi
第三类部队,di'san'lei'bu'dui
第三批,di'san'pi
第三师,di'san'shi
第三梯队,di'san'ti'dui
第三野战军,di'san'ye'zhan'jun
第三战区,di'san'zhan'qu
第三阵地,di'san'zhen'di
第三纵队,di'san'zong'dui
地涩,di'se
敌设施,di'she'shi
低伸,di'shen
低伸弹道,di'shen'dan'dao
敌视,di'shi
第十八,di'shi'ba
第十八兵团,di'shi'ba'bing'tuan
第十八集团军,di'shi'ba'ji'tuan'jun
第十八师,di'shi'ba'shi
堤式海滩,di'shi'hai'tan
第十九路军,di'shi'jiu'lu'jun
第十四纵队,di'shi'si'zong'dui
敌师长,di'shi'zhang
敌手,di'shou
敌守军,di'shou'jun
低水桥,di'shui'qiao
低水位桥,di'shui'wei'qiao
第四次,di'si'ci
第四次战役,di'si'ci'zhan'yi
第四代,di'si'dai
第四代战机,di'si'dai'zhan'ji
第四方面军,di'si'fang'mian'jun
第四军,di'si'jun
第四军医,di'si'jun'yi
第四批,di'si'pi
第四师,di'si'shi
第四十七师,di'si'shi'qi'shi
第四十三师,di'si'shi'san'shi
第四维战场,di'si'wei'zhan'chang
第四野战军,di'si'ye'zhan'jun
第四纵队,di'si'zong'dui
地速,di'su
低速飞行,di'su'fei'xing
低速目标,di'su'mu'biao
敌坦克,di'tan'ke
地毯式,di'tan'shi
地毯式轰炸,di'tan'shi'hong'zha
地毯式空袭,di'tan'shi'kong'xi
地毯式排查,di'tan'shi'pai'cha
敌特,di'te
敌特活动,di'te'huo'dong
底特律公司,di'te'lv'gong'si
地铁,di'tie
敌铁路,di'tie'lu
地图,di'tu
底图,di'tu
地图比例尺,di'tu'bi'li'chi
地图编印,di'tu'bian'yin
地图编制,di'tu'bian'zhi
地图标定,di'tu'biao'ding
地图储备,di'tu'chu'bei
地图的,di'tu'de
地图方位,di'tu'fang'wei
地图更新,di'tu'geng'xin
地图供应,di'tu'gong'ying
地图内容,di'tu'nei'rong
地图上,di'tu'shang
地图投影,di'tu'tou'ying
地图图式,di'tu'tu'shi
地图印制,di'tu'yin'zhi
地图制印,di'tu'zhi'yin
地图注记,di'tu'zhu'ji
敌退我追,di'tui'wo'zhui
敌伪军,di'wei'jun
低温,di'wen
敌我,di'wo
敌我兵力,di'wo'bing'li
敌我对比,di'wo'dui'bi
敌我攻防,di'wo'gong'fang
敌我关系,di'wo'guan'xi
敌我力量,di'wo'li'liang
敌我情况,di'wo'qing'kuang
敌我识别,di'wo'shi'bie
敌我属性,di'wo'shu'xing
敌我双方,di'wo'shuang'fang
敌我态势,di'wo'tai'shi
敌我条件,di'wo'tiao'jian
地物,di'wu
第五次,di'wu'ci
第五次战役,di'wu'ci'zhan'yi
第五代,di'wu'dai
第五代战机,di'wu'dai'zhan'ji
地物回避,di'wu'hui'bi
地物回波,di'wu'hui'bo
第五颗,di'wu'ke
第五批,di'wu'pi
第五师,di'wu'shi
地物特征,di'wu'te'zheng
地物杂波,di'wu'za'bo
第五纵队,di'wu'zong'dui
嫡系,di'xi
嫡系部队,di'xi'bu'dui
敌袭击,di'xi'ji
地下,di'xia
地下爆炸,di'xia'bao'zha
地下病室,di'xia'bing'shi
地下船坞,di'xia'chuan'wu
地下党,di'xia'dang
地下党员,di'xia'dang'yuan
地下电缆,di'xia'dian'lan
地下发射,di'xia'fa'she
地下工事,di'xia'gong'shi
地下河,di'xia'he
地下化,di'xia'hua
地下化建设,di'xia'hua'jian'she
地下建筑物,di'xia'jian'zhu'wu
地下井,di'xia'jing
地下井式,di'xia'jing'shi
地下军事,di'xia'jun'shi
地下雷达,di'xia'lei'da
地下目标,di'xia'mu'biao
地下设施,di'xia'she'shi
地下室,di'xia'shi
地下式,di'xia'shi
地下水位,di'xia'shui'wei
地下天线,di'xia'tian'xian
地下铁道,di'xia'tie'dao
地下通信,di'xia'tong'xin
地下掩蔽部,di'xia'yan'bi'bu
地下掩体,di'xia'yan'ti
地下指挥所,di'xia'zhi'hui'suo
地线,di'xian
底线,di'xian
敌现代化,di'xian'dai'hua
敌先头,di'xian'tou
地效飞机,di'xiao'fei'ji
地效飞行器,di'xiao'fei'xing'qi
敌小股,di'xiao'gu
地效翼船,di'xiao'yi'chuan
地形,di'xing
地形报告,di'xing'bao'gao
地形不熟,di'xing'bu'shou
地形草图,di'xing'cao'tu
地形测绘,di'xing'ce'hui
地形测量,di'xing'ce'liang
地形的,di'xing'de
地形等高线,di'xing'deng'gao'xian
地形底图,di'xing'di'tu
地形点,di'xing'dian
敌行动,di'xing'dong
地形防护,di'xing'fang'hu
地形方位,di'xing'fang'wei
地形符号,di'xing'fu'hao
地形高度,di'xing'gao'du
地形跟随,di'xing'gen'sui
地形跟踪,di'xing'gen'zong
地形观察,di'xing'guan'cha
地形回避,di'xing'hui'bi
地形控制,di'xing'kong'zhi
地形联测,di'xing'lian'ce
地形略图,di'xing'lue'tu
地形面积,di'xing'mian'ji
地形模型,di'xing'mo'xing
地形目标,di'xing'mu'biao
地形判读,di'xing'pan'du
地形判断,di'xing'pan'duan
地形匹配,di'xing'pi'pei
地形平面,di'xing'ping'mian
地形情报,di'xing'qing'bao
地形倾角,di'xing'qing'jiao
地形倾斜角,di'xing'qing'xie'jiao
地形特点,di'xing'te'dian
地形条件,di'xing'tiao'jian
地形图,di'xing'tu
地形显示,di'xing'xian'shi
地形学,di'xing'xue
地形训练,di'xing'xun'lian
地形要素,di'xing'yao'su
地形要图,di'xing'yao'tu
地形隐蔽,di'xing'yin'bi
地形因素,di'xing'yin'su
地形有利,di'xing'you'li
地形战术,di'xing'zhan'shu
地形障碍,di'xing'zhang'ai
地形侦察,di'xing'zhen'cha
敌穴,di'xue
敌要害,di'yao'hai
第一把交椅,di'yi'ba'jiao'yi
第一兵团,di'yi'bing'tuan
第一步,di'yi'bu
敌翼侧,di'yi'ce
第一次,di'yi'ci
第一次战役,di'yi'ci'zhan'yi
第一代理人,di'yi'dai'li'ren
第一道,di'yi'dao
第一道防线,di'yi'dao'fang'xian
第一岛链,di'yi'dao'lian
第一二九师,di'yi'er'jiu'shi
第一二零师,di'yi'er'ling'shi
第一发,di'yi'fa
第一方面军,di'yi'fang'mian'jun
第一防御带,di'yi'fang'yu'dai
第一副参谋长,di'yi'fu'can'mou'zhang
第一个,di'yi'ge
第一航次,di'yi'hang'ci
第一级,di'yi'ji
第一集团军,di'yi'ji'tuan'jun
第一届,di'yi'jie
第一军,di'yi'jun
第一军医,di'yi'jun'yi
第一类部队,di'yi'lei'bu'dui
第一列,di'yi'lie
第一批,di'yi'pi
第一枪,di'yi'qiang
第一师,di'yi'shi
第一时间,di'yi'shi'jian
第一梯次,di'yi'ti'ci
第一梯队,di'yi'ti'dui
第一突击队,di'yi'tu'ji'dui
第一线,di'yi'xian
第一线部队,di'yi'xian'bu'dui
第一野战军,di'yi'ye'zhan'jun
第一一五师,di'yi'yi'wu'shi
第一战区,di'yi'zhan'qu
第一阵地,di'yi'zhen'di
第一纵队,di'yi'zong'dui
敌营,di'ying
敌有生力量,di'you'sheng'li'liang
敌友识别,di'you'shi'bie
地域,di'yu
抵御,di'yu
地域防空,di'yu'fang'kong
地域防御,di'yu'fang'yu
地狱火,di'yu'huo
地域内,di'yu'nei
抵御外来,di'yu'wai'lai
地域消毒,di'yu'xiao'du
地域侦察,di'yu'zhen'cha
缔约国,di'yue'guo
低云,di'yun
低云总量,di'yun'zong'liang
敌占,di'zhan
敌占岛,di'zhan'dao
敌战斗,di'zhan'dou
敌战机,di'zhan'ji
敌占领,di'zhan'ling
敌占区,di'zhan'qu
敌战役,di'zhan'yi
地障,di'zhang
地障回避,di'zhang'hui'bi
敌阵,di'zhen
地震波,di'zhen'bo
地震波引信,di'zhen'bo'yin'xin
敌侦察,di'zhen'cha
地震仪,di'zhen'yi
底质,di'zhi
敌之,di'zhi
敌之侧后,di'zhi'ce'hou
地址呼号,di'zhi'hu'hao
敌之交通,di'zhi'jiao'tong
敌之进犯,di'zhi'jin'fan
敌之进攻,di'zhi'jin'gong
敌之空降,di'zhi'kong'jiang
敌之两翼,di'zhi'liang'yi
敌之退路,di'zhi'tui'lu
敌之阵地,di'zhi'zhen'di
地址组,di'zhi'zu
地中海,di'zhong'hai
敌中有我,di'zhong'you'wo
地轴,di'zhou
地主阶级,di'zhu'jie'ji
敌主力,di'zhu'li
敌驻我扰,di'zhu'wo'rao
地主武装,di'zhu'wu'zhuang
低桩,di'zhuang
敌装甲,di'zhuang'jia
敌着陆,di'zhuo'lu
低姿,di'zi
低姿匍匐,di'zi'pu'fu
敌辎重,di'zi'zhong
敌纵队,di'zong'dui
敌纵深,di'zong'shen
低阻,di'zu
低阻弹,di'zu'dan
低阻榴弹,di'zu'liu'dan
底座,di'zuo
电报,dian'bao
电报等级,dian'bao'deng'ji
电爆管,dian'bao'guan
电报机,dian'bao'ji
电报数据,dian'bao'shu'ju
电报通信,dian'bao'tong'xin
电报网,dian'bao'wang
电报学堂,dian'bao'xue'tang
电报站,dian'bao'zhan
奠边府,dian'bian'fu
奠边府战役,dian'bian'fu'zhan'yi
点兵,dian'bing
电波反射,dian'bo'fan'she
颠簸飞行,dian'bo'fei'xing
电波吸收,dian'bo'xi'shou
电波消失,dian'bo'xiao'shi
电波信号,dian'bo'xin'hao
颠簸着陆,dian'bo'zhuo'lu
滇藏公路,dian'cang'gong'lu
电测向台,dian'ce'xiang'tai
电场强度,dian'chang'qiang'du
电场引信,dian'chang'yin'xin
电池舱,dian'chi'cang
电池组,dian'chi'zu
电传,dian'chuan
电传打字,dian'chuan'da'zi
电传机,dian'chuan'ji
电磁包围圈,dian'ci'bao'wei'quan
电磁波,dian'ci'bo
电磁波的,dian'ci'bo'de
电磁波技术,dian'ci'bo'ji'shu
电磁打击,dian'ci'da'ji
电磁大网,dian'ci'da'wang
电磁斗争,dian'ci'dou'zheng
电磁反应,dian'ci'fan'ying
电磁风暴,dian'ci'feng'bao
电磁封锁,dian'ci'feng'suo
电磁辐射,dian'ci'fu'she
电磁干扰,dian'ci'gan'rao
电磁攻击,dian'ci'gong'ji
电磁轨道,dian'ci'gui'dao
电磁环境,dian'ci'huan'jing
电磁火箭,dian'ci'huo'jian
电磁兼容,dian'ci'jian'rong
电磁空间,dian'ci'kong'jian
电磁脉冲,dian'ci'mai'chong
电磁炮,dian'ci'pao
电磁屏蔽,dian'ci'ping'bi
电磁情况,dian'ci'qing'kuang
电磁扫雷,dian'ci'sao'lei
电磁态势,dian'ci'tai'shi
电磁弹射,dian'ci'tan'she
电磁弹射器,dian'ci'tan'she'qi
电磁泄露,dian'ci'xie'lou
电磁泄密,dian'ci'xie'mi
电磁信号,dian'ci'xin'hao
电磁压制,dian'ci'ya'zhi
电磁优势,dian'ci'you'shi
电磁战,dian'ci'zhan
电点火,dian'dian'huo
奠定了,dian'ding'le
奠定潜水,dian'ding'qian'shui
电动放大,dian'dong'fang'da
电动火箭,dian'dong'huo'jian
电动机械,dian'dong'ji'xie
电动鱼雷,dian'dong'yu'lei
点对点,dian'dui'dian
电发,dian'fa
电杆,dian'gan
电感储能,dian'gan'chu'neng
点高,dian'gao
电告,dian'gao
电工,dian'gong
电贺,dian'he
殿后,dian'hou
殿后舰,dian'hou'jian
电话,dian'hua
电话等级,dian'hua'deng'ji
电话管制,dian'hua'guan'zhi
电话会议,dian'hua'hui'yi
